,n_problematic_contacts
0,0
1,0
2,0
3,0
4,0
5,0
6,1
7,2
8,1
9,2
10,2
11,1
12,1
13,1
14,0
15,1
16,0
17,0
18,0
19,0
20,0
21,0
22,1
23,1
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,1
32,1
33,1
34,0
35,0
36,1
37,1
38,1
39,0
40,1
41,1
42,2
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,1
51,1
52,1
53,1
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,1
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,2
99,2
100,2
101,2
102,2
103,1
104,1
105,1
106,0
107,0
108,0
109,0
110,0
111,1
112,1
113,1
114,0
115,0
116,0
117,0
118,1
119,1
120,1
121,1
122,1
123,0
124,1
125,1
126,1
127,1
128,1
129,0
130,0
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,2
148,2
149,2
150,2
151,3
152,2
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,1
174,2
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,0
186,0
187,0
188,0
189,0
190,1
191,1
192,1
193,0
194,1
195,1
196,1
197,2
198,1
199,1
200,2
201,1
202,1
203,1
204,2
205,2
206,2
207,1
208,1
209,2
210,1
211,1
212,2
213,1
214,1
215,1
216,1
217,1
218,1
219,3
220,3
221,3
222,3
223,3
224,1
225,2
226,1
227,1
228,1
229,1
230,2
231,4
232,4
233,2
234,2
235,2
236,1
237,1
238,1
239,1
240,1
241,0
242,0
243,1
244,1
245,1
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,1
256,1
257,1
258,1
259,1
260,0
261,0
262,0
263,1
264,1
265,0
266,0
267,2
268,1
269,0
270,0
271,0
272,0
273,2
274,3
275,3
276,1
277,2
278,2
279,1
280,1
281,1
282,2
283,3
284,2
285,1
286,1
287,1
288,2
289,5
290,4
291,2
292,1
293,1
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,1
308,2
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,1
324,1
325,1
326,1
327,1
328,1
329,2
330,1
331,1
332,1
333,1
334,1
335,1
336,2
337,1
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,3
354,3
355,3
356,1
357,0
358,1
359,1
360,1
361,1
362,2
363,3
364,3
365,2
366,1
367,2
368,2
369,1
370,1
371,1
372,1
373,1
374,0
375,0
376,0
377,0
378,0
379,0
380,1
381,0
382,0
383,0
384,0
385,0
386,1
387,1
388,1
389,1
390,0
391,1
392,1
393,1
394,2
395,2
396,2
397,2
398,1
399,3
400,3
401,4
402,1
403,0
404,1
405,1
406,1
407,2
408,2
409,2
410,2
411,2
412,2
413,1
414,0
415,0
416,0
417,0
418,1
419,1
420,0
421,0
422,0
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,1
456,1
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,1
468,1
469,1
470,1
471,1
472,1
473,0
474,0
475,0
476,1
477,2
478,2
479,2
480,1
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,1
489,1
490,1
491,0
492,0
493,0
494,0
495,0
496,1
497,1
498,1
499,0
500,0
